Nominal CL_scaled,Nominal AK_scaled,Nominal TF_scaled,Nominal TO_scaled,Total_Mutasi_scaled,Selisih_Final_scaled,Jumlah_Titik_Mutasi,Hari,Hari_dalam_Minggu,Akhir_Pekan,Is_Outlier_Nominal,Jenis_Bayar_Encoded,Akun_Closing_Encoded
-0.3105482823945515,-0.2351940244460064,-0.17726053497137864,-0.38434151536826466,-0.25698496086722394,0.0927477158471083,1,22,4,0,0,9,0
-0.22783631696052364,-0.15891612247058776,-0.17726053497137864,-0.38434151536826466,-0.21404974677855304,0.09271566427881912,1,28,3,0,0,9,0
0.42565733507460063,0.4432778404932437,-0.17726053497137864,-0.38434151536826466,0.12491246971095425,0.09271566427881912,1,15,4,0,0,9,0
0.42565733507460063,0.4432778404932437,-0.17726053497137864,-0.38434151536826466,0.12491246971095425,0.09271566427881912,1,15,4,0,0,9,0
0.09935778915665365,0.14218085901132796,-0.17726053497137864,-0.38434151536826466,-0.04456863853379939,0.0929400252568433,1,8,4,0,0,9,0
-0.4456675343055651,-0.35964744345853156,-0.17726053497137864,-0.38434151536826466,-0.3270371522750555,0.09271566427881912,0,22,4,0,0,5,7
-0.3026990975295519,-0.2278338760097818,-0.17726053497137864,-0.38434151536826466,-0.2528420893323522,0.09267851359739304,1,31,6,1,0,9,0
-0.22392116388077543,-0.15530831152803112,0.01774685308407897,-0.38434151536826466,-0.09700082067913633,-0.018514932800341517,2,29,4,0,0,9,2
0.1087492190404562,0.1512472236759501,-0.17726053497137864,-0.38434151536826466,-0.03946537405220736,0.09271566427881912,1,26,1,0,0,9,2
0.012822159754162494,0.06285050274808598,0.22594280728697141,-0.38434151536826466,0.1485931234042812,-0.13726817864591706,2,20,2,0,0,9,2
-0.0826155053971627,-0.025095241811958546,0.14201336227455053,-0.38434151536826466,0.04958753271328597,-0.08939551918237279,2,14,3,0,0,9,2
-0.19679246407262396,-0.13014463312898247,-0.17726053497137864,-0.38434151536826466,-0.19785488532405435,0.09262606557655621,1,13,2,0,0,9,0
0.25852125083821287,0.2893838277358201,-0.17726053497137864,-0.38434151536826466,0.038288792163635725,0.09264937580803925,1,30,5,1,0,9,0
-0.4456675343055651,-0.35964744345853156,0.9380270428881012,-0.38434151536826466,0.3307755225255817,-0.5434351217878165,1,10,6,1,1,7,7
0.011586330647758294,0.061711687053681054,0.2248559989407463,-0.38434151536826466,0.1473110929765809,-0.13664827217741518,2,11,0,0,0,9,2
-0.4456675343055651,-0.025095241811958546,-0.17726053497137864,-0.38434151536826466,-0.13872480978088475,-0.08939551918237279,1,11,0,0,0,8,7
-0.0826155053971627,-0.35964744345853156,-0.17726053497137864,3.2257321588632104,-0.13872480978088475,0.09271566427881912,1,29,4,0,0,9,0
-0.19643376866806248,-0.12947552872568932,-0.17726053497137864,-0.38434151536826466,-0.197478260639066,0.0924417690588935,1,8,4,0,0,9,0
-0.22783631696052364,-0.35964744345853156,-0.17726053497137864,1.7817026891706205,-0.21404974677855304,0.09271566427881912,1,9,5,1,0,9,0
-0.22783631696052364,-0.15891612247058776,-0.17726053497137864,-0.38434151536826466,-0.21404974677855304,0.09271566427881912,1,19,1,0,0,9,0
-0.4456675343055651,-0.22582656279990235,-0.17726053497137864,-0.38434151536826466,-0.2517122152773872,0.01987119089434236,1,9,5,1,0,8,7
-0.040874687529505856,0.013712813579043926,-0.17726053497137864,-0.38434151536826466,-0.11688057805156095,0.09252845398222101,1,13,2,0,0,9,0
-0.22783631696052364,-0.35964744345853156,-0.17726053497137864,1.7817026891706205,-0.21404974677855304,0.09271566427881912,1,26,1,0,0,9,0
-0.22783631696052364,-0.35964744345853156,-0.17726053497137864,1.7817026891706205,-0.21404974677855304,0.09271566427881912,1,6,2,0,0,9,0
-0.18636125317802776,-0.12077717148287843,-0.17726053497137864,-0.38434151536826466,-0.19258213973421756,0.09275937096284981,1,7,3,0,0,9,0
-0.22783631696052364,-0.15891612247058776,0.014303803376178868,-0.38434151536826466,-0.1010623412820506,-0.01655104579789602,2,29,4,0,0,9,2
-0.3585350473675485,-0.279354915063354,-0.17726053497137864,-0.38434151536826466,-0.2818421900764545,0.09271566427881912,1,31,6,1,0,4,1
-0.21032994812656047,-0.14278401530719,0.029699190701377574,-0.38434151536826466,-0.08290149897191278,-0.025332447064394695,2,4,0,0,0,9,0
-0.31930945395616905,-0.24322327728552415,-0.17726053497137864,-0.38434151536826466,-0.26150445708708403,0.09272367717089142,1,14,3,0,0,9,0
-0.22783631696052364,-0.15891612247058776,0.014303803376178868,-0.38434151536826466,-0.1010623412820506,-0.01655104579789602,2,28,3,0,0,9,2
-0.17508340495201716,-0.11007150103018809,-0.17726053497137864,-0.38434151536826466,-0.1865561447744041,0.09258891489513013,1,11,0,0,0,9,0
-0.12769204530642994,-0.0665797148161336,-0.17726053497137864,-0.38434151536826466,-0.1620755402501619,0.09268652648946533,1,5,1,0,0,9,0
0.009024635531780605,0.05921191300297786,-0.17726053497137864,-0.38434151536826466,-0.09127009947235373,0.09279142253113898,1,10,6,1,0,9,0
-0.15522591117884316,-0.09200568214127315,-0.17726053497137864,-0.38434151536826466,-0.1763872782797189,0.09271566427881912,1,13,2,0,0,9,0
-0.117731349841299,-0.017065988972440792,-0.17726053497137864,-0.38434151536826466,-0.13420531356102464,0.07073047376665019,1,1,4,0,0,9,0
-0.4456675343055651,6.131575250473464,6.017521496600157,-0.38434151536826466,6.980506155641936,-6.974188938853456,2,9,5,1,1,7,7
-0.07162955100239443,-0.015058675762561355,-0.17726053497137864,-0.38434151536826466,-0.13307543950605963,0.09276301318651903,1,22,4,0,0,9,0
-0.3159490443765929,-0.2398777552690584,-0.17726053497137864,-0.38434151536826466,-0.25962133366214235,0.09258818645039629,1,18,0,0,0,9,0
-0.22783631696052364,-0.15891612247058776,-0.17726053497137864,-0.38434151536826466,-0.21404974677855304,0.09271566427881912,1,2,5,1,0,9,4
0.32561181357237,0.35094143283878954,-0.17726053497137864,-0.38434151536826466,0.07293826318256313,0.09279433631007436,1,4,0,0,0,9,0
-0.0826155053971627,-0.35964744345853156,-0.17726053497137864,3.2257321588632104,-0.13872480978088475,0.09271566427881912,1,21,3,0,0,9,0
-0.0826155053971627,-0.025095241811958546,0.14201336227455053,-0.38434151536826466,0.04958753271328597,-0.08939551918237279,2,15,4,0,0,9,2
-0.4456675343055651,0.4432778404932437,-0.17726053497137864,-0.38434151536826466,0.12491246971095425,-0.3443511760280415,1,8,4,0,0,8,7
-0.22783631696052364,-0.35964744345853156,-0.17726053497137864,1.7817026891706205,-0.21404974677855304,0.09271566427881912,1,8,4,0,0,9,0
0.5000408869654698,0.5118222337754001,0.6544109315821863,-0.38434151536826466,0.6540264636561154,-0.3816628437403043,2,11,0,0,1,9,2
-0.4456675343055651,0.4432778404932437,-0.17726053497137864,-0.38434151536826466,0.12491246971095425,-0.3443511760280415,1,8,4,0,0,8,7
0.42565733507460063,-0.35964744345853156,-0.17726053497137864,-0.38434151536826466,-0.3270371522750555,0.5297825045856797,0,13,2,0,0,9,0
-0.4456675343055651,-0.35964744345853156,1.3233267820844885,-0.38434151536826466,0.5580308574475469,-0.7632068979887828,1,12,1,0,1,7,7
-0.3174956460197427,-0.35964744345853156,-0.17726053497137864,-0.38434151536826466,-0.3270371522750555,0.1570081964879583,0,8,4,0,0,9,0
-0.0027266325399265628,0.048522301055966555,0.21226894481572275,-0.38434151536826466,0.13246304139560053,-0.12946872088064115,2,30,5,1,0,9,2
0.08203730296149159,-0.35964744345853156,-0.17726053497137864,-0.38434151536826466,-0.3270371522750555,0.3574186401080646,0,6,2,0,0,9,0
-0.3123054542144682,-0.35964744345853156,-0.17726053497137864,-0.38434151536826466,-0.3270371522750555,0.1596116579667195,0,8,4,0,0,9,0
-0.23859572688925307,-0.29273700312921697,-0.17726053497137864,-0.38434151536826466,-0.28937468377622133,0.16016309063024,1,25,0,0,0,9,0
-0.0826155053971627,-0.35964744345853156,-0.17726053497137864,3.2257321588632104,-0.13872480978088475,0.09271566427881912,1,29,4,0,0,9,0
-0.4456675343055651,-0.35964744345853156,-0.17726053497137864,-0.38434151536826466,-0.3270371522750555,0.09271566427881912,0,18,0,0,0,5,7
3.809235442927592,3.5613043598393044,-0.17726053497137864,-0.38434151536826466,1.8799835017566253,0.09268215582106226,1,25,0,0,1,9,0
-0.22783631696052364,-0.35964744345853156,-0.17726053497137864,1.7817026891706205,-0.21404974677855304,0.09271566427881912,1,5,1,0,0,9,0
-0.24364650671542676,-0.17348520174789273,0.0004000636989131448,-0.38434151536826466,-0.1174635930639229,-0.008620467980528037,2,7,3,0,0,9,0
-0.19248666700977032,-0.12679911111251674,-0.17726053497137864,-0.38434151536826466,-0.19597176189911264,0.09296479237779404,1,4,0,0,0,9,0
-0.4456675343055651,-0.15155597403436316,-0.17726053497137864,-0.38434151536826466,-0.20990687524368126,-0.020557491834042242,1,16,5,1,0,8,7
0.42565733507460063,0.4432778404932437,-0.17726053497137864,-0.38434151536826466,0.12491246971095425,0.09271566427881912,1,4,0,0,0,9,0
-0.4456675343055651,-0.2264956672031955,-0.17726053497137864,-0.38434151536826466,-0.2520888399623755,0.020235413261264743,1,16,5,1,0,8,7
-0.2895057867990205,-0.21578999675050517,-0.17726053497137864,-0.38434151536826466,-0.24606284500256206,0.09274043139976984,1,20,2,0,0,9,0
0.1723472212565145,0.20985274015159017,0.36623175773683275,-0.38434151536826466,0.31408200998815844,-0.2172878326587648,2,14,3,0,1,9,2
-0.15522591117884316,-0.35964744345853156,-0.17726053497137864,-0.38434151536826466,-0.3270371522750555,0.23840461104777264,0,16,5,1,0,9,0
0.053723601330983105,0.10069638600715292,-0.17726053497137864,-0.38434151536826466,-0.06791936900307656,0.09263116468969312,1,2,5,1,0,9,0
-0.2548793364898527,-0.18367298539243415,-0.17726053497137864,-0.38434151536826466,-0.22798486012312166,0.09262679402129007,1,26,1,0,0,9,0
-0.17308226216867403,-0.35964744345853156,-0.17726053497137864,-0.38434151536826466,-0.3270371522750555,0.22944765460041736,0,11,0,0,0,9,0
-0.12428516506715348,-0.06323419279966787,-0.17726053497137864,-0.38434151536826466,-0.1601924168252202,0.09257434600045324,1,26,1,0,0,9,0
-0.0826155053971627,-0.35964744345853156,-0.17726053497137864,3.2257321588632104,-0.13872480978088475,0.09271566427881912,1,20,2,0,0,9,0
0.026738670126279375,0.07527041868201337,-0.17726053497137864,-0.38434151536826466,-0.08223110703263353,0.09293565458844025,1,12,1,0,0,9,0
-0.0826155053971627,-0.35964744345853156,-0.17726053497137864,3.2257321588632104,-0.13872480978088475,0.09271566427881912,1,4,0,0,0,9,0
-0.4456675343055651,-0.09200568214127315,-0.17726053497137864,-0.38434151536826466,-0.1763872782797189,-0.0529732824901344,1,15,4,0,0,8,7
-0.39484025025838876,-0.3128101352280113,-0.13256218935694855,-0.38434151536826466,-0.2743096963766877,0.06722009859425225,2,2,5,1,0,9,0
-0.22783631696052364,-0.15891612247058776,-0.17726053497137864,-0.38434151536826466,-0.21404974677855304,0.09271566427881912,1,2,5,1,0,9,0
0.3534971138087666,0.3770365045672222,-0.17726053497137864,-0.38434151536826466,0.08762662589710846,0.09257725977938862,1,11,0,0,0,9,0
0.36507121249036645,0.3874477690824636,0.5357163904464508,-0.38434151536826466,0.5140109642661096,-0.3139604617320378,2,9,5,1,1,9,2
-0.19597777531975352,-0.12947552872568932,-0.17726053497137864,-0.38434151536826466,-0.197478260639066,0.09267050070532075,1,7,3,0,0,9,0
-0.4456675343055651,0.8086088446913013,-0.17726053497137864,-0.38434151536826466,0.33054954771458867,-0.5432165883676631,1,4,0,0,1,8,7
0.16164299523617917,0.19972383769453853,-0.17726053497137864,-0.38434151536826466,-0.012178915624802028,0.09285989633612038,1,7,3,0,0,9,0
-0.28592464158586806,-0.35964744345853156,-0.17726053497137864,1.2040909012935845,-0.24417972157762036,0.09271566427881912,1,8,4,0,0,9,0
-0.29725041267969454,-0.35964744345853156,-0.17726053497137864,-0.38434151536826466,-0.3270371522750555,0.1671634445224882,0,17,6,1,0,9,0
-0.008484637718413825,0.04321630313785191,0.20720526080540233,-0.38434151536826466,0.12648977389168542,-0.12658043751094664,2,8,4,0,0,9,2
1.3550705290801106,1.2997314767084704,12.593695354865789,-0.38434151536826466,8.13948576626286,-7.1917316741688575,2,31,6,1,1,9,2
-0.0826155053971627,-0.35964744345853156,-0.17726053497137864,3.2257321588632104,-0.13872480978088475,0.09271566427881912,1,21,3,0,0,9,0
-0.22783631696052364,-0.15891612247058776,0.014303803376178868,-0.38434151536826466,-0.1010623412820506,-0.01655104579789602,2,4,0,0,0,9,0
0.3570448582352595,0.38038202658368797,-0.17726053497137864,-0.38434151536826466,0.08950974932205016,0.09253573842955946,1,4,0,0,0,9,0
-0.22783631696052364,-0.15891612247058776,-0.17726053497137864,-0.38434151536826466,-0.21404974677855304,0.09271566427881912,1,6,2,0,0,9,0
0.18854079395394488,0.22514980501967807,-0.17726053497137864,-0.38434151536826466,0.0021328224047549465,0.09251169975334259,1,11,0,0,0,9,0
-0.22783631696052364,-0.15891612247058776,0.014303803376178868,-0.38434151536826466,-0.1010623412820506,-0.01655104579789602,2,11,0,0,0,9,2
-0.07255170315582178,-0.0157277801658545,-0.17726053497137864,-0.38434151536826466,-0.13345206419104796,0.09266467314744999,1,22,4,0,0,9,0
-0.4456675343055651,-0.025095241811958546,-0.17726053497137864,-0.38434151536826466,-0.13872480978088475,-0.08939551918237279,1,11,0,0,0,8,7
0.007701673938438388,0.05854280859968471,-0.17726053497137864,-0.38434151536826466,-0.09164672415734207,0.09249203174552878,1,23,5,1,0,9,0
0.42565733507460063,0.4432778404932437,-0.17726053497137864,-0.38434151536826466,0.12491246971095425,0.09271566427881912,1,19,1,0,0,9,0
-0.20305583767535174,-0.1361665727586208,-0.17726053497137864,-0.38434151536826466,-0.20124450748894943,0.09276228474178519,1,15,4,0,0,9,0
-0.22783631696052364,-0.15891612247058776,-0.17726053497137864,-0.38434151536826466,-0.21404974677855304,0.09271566427881912,1,31,6,1,0,9,0
0.42565733507460063,0.4432778404932437,-0.17726053497137864,-0.38434151536826466,0.12491246971095425,0.09271566427881912,1,19,1,0,0,9,0
-0.12781548299625878,-0.06674699091695689,0.10226376206743236,-0.38434151536826466,0.0026977594322374586,-0.06672267684145439,2,19,1,0,0,9,2
-0.15522591117884316,-0.09200568214127315,-0.17726053497137864,-0.38434151536826466,-0.1763872782797189,0.09271566427881912,1,15,4,0,0,9,0
-0.4456675343055651,0.4432778404932437,-0.17726053497137864,-0.38434151536826466,0.12491246971095425,-0.3443511760280415,1,11,0,0,0,8,7
0.31415970037248336,0.34053284474116136,0.4909439732878596,-0.38434151536826466,0.4611961314408245,-0.2884226462529079,2,29,4,0,1,9,2
0.16370658296849452,0.2024002553077111,-0.17726053497137864,-0.38434151536826466,-0.010672416884848662,0.09243812683522426,1,29,4,0,0,9,0
0.08338349988468395,0.1281296665421719,-0.17726053497137864,-0.38434151536826466,-0.05247775691855456,0.09257580288992093,1,14,3,0,0,9,0
-0.11753094512134156,-0.05721225317002956,-0.17726053497137864,-0.38434151536826466,-0.15680279466032512,0.09268434115526379,1,21,3,0,0,9,0
-0.4456675343055651,-0.19437865584512448,-0.17726053497137864,-0.38434151536826466,-0.23401085508293512,0.00275273964899032,1,2,5,1,0,8,7
-0.0826155053971627,-0.35964744345853156,-0.17726053497137864,3.2257321588632104,-0.13872480978088475,0.09271566427881912,1,8,4,0,0,9,0
-0.22783631696052364,-0.35964744345853156,-0.17726053497137864,1.7817026891706205,-0.21404974677855304,0.09271566427881912,1,11,0,0,0,9,0
-0.13439834238442594,-0.07260165444577192,-0.17726053497137864,-0.38434151536826466,-0.165465162415057,0.09260057001087164,1,5,1,0,0,9,0
-0.3026090606263826,-0.22781915571290934,-0.05145257140500372,-0.38434151536826466,-0.17863045490350946,0.02095584510303722,2,25,0,0,0,9,2
-0.3149688038985402,-0.2392086508657653,-0.17726053497137864,-0.38434151536826466,-0.259244708977154,0.09271566427881912,1,8,4,0,0,9,0
-0.16974799233517926,-0.35964744345853156,-0.17726053497137864,2.3593144770476564,-0.18391977197948572,0.09271566427881912,1,13,2,0,0,9,0
0.42565733507460063,-0.35964744345853156,-0.17726053497137864,-0.38434151536826466,-0.3270371522750555,0.5297825045856797,0,13,2,0,0,9,0
-0.0826155053971627,-0.35964744345853156,-0.17726053497137864,3.2257321588632104,-0.13872480978088475,0.09271566427881912,1,12,1,0,0,9,0
0.4185313498511865,0.43671124987932475,0.5827301103637084,-0.38434151536826466,0.5694697023800128,-0.3407766977190652,2,19,1,0,1,9,2
0.09266601415981399,0.1368280237849828,-0.17726053497137864,-0.38434151536826466,-0.04758163601370612,0.09249713085866569,1,14,3,0,0,0,0
-0.22783631696052364,-0.35964744345853156,-0.17726053497137864,1.7817026891706205,-0.21404974677855304,0.09271566427881912,1,7,3,0,0,9,0
-0.22783631696052364,-0.15891612247058776,-0.17726053497137864,-0.38434151536826466,-0.21404974677855304,0.09271566427881912,1,7,3,0,0,9,0
0.014665011852901545,0.06456474822932302,-0.17726053497137864,-0.38434151536826466,-0.08825710199244699,0.09270692294201298,1,13,2,0,0,9,0
-0.22783631696052364,-0.35964744345853156,-0.17726053497137864,-0.38434151536826466,-0.3270371522750555,0.20198237435553423,0,4,0,0,0,9,0
-0.13509540227993008,-0.0404846430877009,-0.17726053497137864,-0.38434151536826466,-0.1473871775356166,0.07476824292635173,1,19,1,0,0,1,2
-0.048648357572492563,0.006352665142819319,-0.17726053497137864,-0.38434151536826466,-0.1210234495864327,0.0926355353580962,1,11,0,0,0,9,0
-0.21749369076098107,-0.1495486608244837,-0.17726053497137864,-0.38434151536826466,-0.20877700118871625,0.09280453453634818,1,18,0,0,0,9,0
-0.0826155053971627,-0.35964744345853156,-0.17726053497137864,3.2257321588632104,-0.13872480978088475,0.09271566427881912,1,1,4,0,0,9,0
-0.0826155053971627,-0.35964744345853156,-0.17726053497137864,3.2257321588632104,-0.13872480978088475,0.09271566427881912,1,19,1,0,0,9,0
-0.22783631696052364,-0.15891612247058776,-0.17726053497137864,-0.38434151536826466,-0.21404974677855304,0.09271566427881912,1,29,4,0,0,9,0
-0.301037771445267,-0.35964744345853156,-0.17726053497137864,-0.38434151536826466,-0.3270371522750555,0.16526366065662107,0,17,6,1,0,9,0
-0.19723829196412349,-0.13081373753227563,-0.17726053497137864,-0.38434151536826466,-0.19823151000904268,0.09276665541018826,1,17,6,1,0,9,0
-0.4456675343055651,0.4432778404932437,-0.17726053497137864,-0.38434151536826466,0.12491246971095425,-0.3443511760280415,1,8,4,0,0,8,7
-0.3197189766447778,-0.24322327728552415,-0.17726053497137864,-0.38434151536826466,-0.26150445708708403,0.09251825575594719,1,17,6,1,0,9,0
-0.20755768283381593,-0.14018119917837968,-0.17726053497137864,-0.38434151536826466,-0.20350425559887947,0.09268944026840072,1,5,1,0,0,9,0
-0.23600353540284708,-0.35964744345853156,-0.17726053497137864,-0.38434151536826466,-0.3270371522750555,0.19788560117239126,0,4,0,0,0,9,0
-0.053115349736181545,0.002338038723060443,-0.17726053497137864,-0.38434151536826466,-0.12328319769636274,0.092580173558324,1,15,4,0,0,9,0
-0.24845476778628964,-0.35964744345853156,-0.17726053497137864,-0.38434151536826466,-0.3270371522750555,0.19163991602440622,0,8,4,0,0,4,3
-0.4456675343055651,-0.35964744345853156,0.6555066795975344,-0.38434151536826466,0.16414094364996992,-0.38228784932194315,1,22,4,0,0,7,7
-0.21591078391494045,-0.14821045201789743,-0.17726053497137864,-0.38434151536826466,-0.20802375181873956,0.09287009456239421,1,6,2,0,0,9,0
-0.3127164291111925,-0.23720133765588583,-0.17726053497137864,-0.38434151536826466,-0.25811483492218895,0.0927528149602452,1,3,6,1,0,9,0
-0.4456675343055651,-0.35964744345853156,-0.17726053497137864,3.2257321588632104,-0.13872480978088475,-0.08939551918237279,1,14,3,0,0,6,7
-0.3172574838887788,-0.24121596407564472,-0.17726053497137864,-0.38434151536826466,-0.260374583032119,0.09266030247904691,1,28,3,0,0,9,0
-0.03511087351855605,0.018680244669092242,0.18378971318138587,-0.38434151536826466,0.09886811949464047,-0.11322440331590282,2,4,0,0,0,9,0
-0.3643409754138517,-0.2847077502896992,-0.17726053497137864,-0.38434151536826466,-0.28485518755636124,0.09271712116828681,1,11,0,0,0,9,0
0.2850385710296826,0.3136977435426864,0.46533437544196915,-0.38434151536826466,0.43098631220853967,-0.2738151440051188,2,9,5,1,1,9,2
-0.2824582208138506,-0.2090989527175737,-0.17726053497137864,-0.38434151536826466,-0.24229659815267865,0.09263335002389467,1,14,3,0,0,9,0
0.08779966476432575,0.13214429296193078,-0.17726053497137864,-0.38434151536826466,-0.05021800880862451,0.09260566912400855,1,20,2,0,0,9,0
-0.2781161185481061,-0.20508432629781484,-0.17726053497137864,-0.38434151536826466,-0.24003685004274858,0.09262606557655621,1,19,1,0,0,9,0
-0.09417653420572186,-0.03574872212119202,0.13184640429065117,-0.38434151536826466,0.037594296244517225,-0.08359637065623458,2,1,4,0,0,9,0
-0.4456675343055651,-0.35964744345853156,0.4217764761885015,-0.38434151536826466,0.026283503704947354,-0.24897007946787528,1,29,4,0,0,7,7
0.038587236141733997,0.08659300339453999,0.24860103722672053,-0.38434151536826466,0.17532142404853382,-0.15019224511379092,2,20,2,0,0,9,2
-0.4456675343055651,0.8092779490945945,-0.17726053497137864,-0.38434151536826466,0.330926172399577,-0.5435808107345854,1,28,3,0,1,8,7
-0.13592896973830376,-0.15891612247058776,-0.17726053497137864,-0.38434151536826466,-0.21404974677855304,0.13881747459438679,1,11,0,0,0,9,0
-0.0826155053971627,-0.35964744345853156,-0.17726053497137864,3.2257321588632104,-0.13872480978088475,0.09271566427881912,1,6,2,0,0,9,0
-0.0826155053971627,-0.35964744345853156,-0.17726053497137864,3.2257321588632104,-0.13872480978088475,0.09271566427881912,1,12,1,0,0,9,0
-0.39484025025838876,-0.3128101352280113,-0.17726053497137864,-0.38434151536826466,-0.3006734243258716,0.09271566427881912,1,16,5,1,0,9,0
-0.22783631696052364,-0.35964744345853156,-0.17726053497137864,1.7817026891706205,-0.21404974677855304,0.09271566427881912,1,4,0,0,0,9,0
-0.4456675343055651,-0.35964744345853156,-0.17726053497137864,3.2257321588632104,-0.13872480978088475,-0.08939551918237279,1,14,3,0,0,6,7
0.1709676235466626,0.20909129934064258,-0.17726053497137864,-0.38434151536826466,-0.006906170034965247,0.09243812683522426,1,20,2,0,0,9,0
-0.26538025337399934,-0.19370955144183136,-0.17726053497137864,-0.38434151536826466,-0.23363423039794678,0.0928227456546943,1,21,3,0,0,9,0
-0.22783631696052364,-0.15891612247058776,-0.17726053497137864,-0.38434151536826466,-0.21404974677855304,0.09271566427881912,1,20,2,0,0,9,0
-0.27109614451713326,-0.19839328226488337,-0.17726053497137864,-0.38434151536826466,-0.23627060319286516,0.09250514375073798,1,30,5,1,0,9,0
-0.4456675343055651,-0.35964744345853156,2.313075863546869,-0.38434151536826466,1.141799119179476,-1.3277515667184776,1,16,5,1,1,7,7
-0.22783631696052364,-0.35964744345853156,-0.17726053497137864,1.7817026891706205,-0.21404974677855304,0.09271566427881912,1,9,5,1,0,9,0
0.12454779113043425,-0.35964744345853156,-0.17726053497137864,-0.38434151536826466,-0.3270371522750555,0.37874240280190247,0,18,0,0,0,9,0
-0.22783631696052364,-0.35964744345853156,-0.17726053497137864,1.7817026891706205,-0.21404974677855304,0.09271566427881912,1,8,4,0,0,9,0
-0.15580679442509662,-0.35964744345853156,-0.17726053497137864,-0.38434151536826466,-0.3270371522750555,0.23811323315423472,0,15,4,0,0,2,0
0.40182369548082186,0.4211973951845699,-0.17726053497137864,-0.38434151536826466,0.11248385510633899,0.09277976741539747,1,5,1,0,0,9,0
0.42565733507460063,-0.35964744345853156,-0.17726053497137864,-0.38434151536826466,-0.3270371522750555,0.5297825045856797,0,13,2,0,0,9,0
-0.22783631696052364,-0.35964744345853156,-0.17726053497137864,1.7817026891706205,-0.21404974677855304,0.09271566427881912,1,5,1,0,0,9,0
-0.0826155053971627,-0.35964744345853156,-0.17726053497137864,3.2257321588632104,-0.13872480978088475,0.09271566427881912,1,28,3,0,0,9,0
0.12351236674398748,0.16493040872329492,-0.17726053497137864,-0.38434151536826466,-0.03176339924419578,0.09267268603952228,1,15,4,0,0,9,0
-0.22783631696052364,-0.35964744345853156,-0.17726053497137864,1.7817026891706205,-0.21404974677855304,0.09271566427881912,1,6,2,0,0,9,0
0.07422732771561404,0.11943130929936101,-0.17726053497137864,-0.38434151536826466,-0.057373877823402995,0.09271784961302065,1,19,1,0,0,9,0
-0.23859572688925307,-0.16895268851998493,-0.17726053497137864,-0.38434151536826466,-0.21969911705337816,0.092781952749599,1,25,0,0,0,9,0
-0.22783631696052364,-0.15891612247058776,-0.17726053497137864,-0.38434151536826466,-0.21404974677855304,0.09271566427881912,1,11,0,0,0,9,0
-0.11659136647052662,-0.056403975050851436,0.11213443387468751,-0.38434151536826466,0.014341488193337023,-0.07235282618934061,2,20,2,0,0,9,2
-0.22783631696052364,-0.35964744345853156,-0.17726053497137864,1.7817026891706205,-0.21404974677855304,0.09271566427881912,1,9,5,1,0,9,0
-0.22783631696052364,-0.35964744345853156,-0.17726053497137864,1.7817026891706205,-0.21404974677855304,0.09271566427881912,1,9,5,1,0,9,0
-0.4456675343055651,-0.2392086508657653,-0.17726053497137864,-0.38434151536826466,-0.259244708977154,0.027155638232790037,1,7,3,0,0,8,7
-0.39484025025838876,-0.3128101352280113,-0.17726053497137864,-0.38434151536826466,-0.3006734243258716,0.09271566427881912,1,2,5,1,0,9,0
-0.0826155053971627,-0.35964744345853156,-0.17726053497137864,3.2257321588632104,-0.13872480978088475,0.09271566427881912,1,5,1,0,0,9,0
-0.1296046033947194,-0.06858702802601303,-0.17726053497137864,-0.38434151536826466,-0.16320541430512694,0.09281983187575893,1,30,5,1,0,9,0
-0.18136710946836376,-0.116094778868633,0.05516958512806882,-0.38434151536826466,-0.05285588810228285,-0.03986054883619474,2,12,1,0,0,9,2
-0.22023110305895044,-0.35964744345853156,-0.17726053497137864,-0.38434151536826466,-0.3270371522750555,0.2057972394266793,0,17,6,1,0,9,0
-0.28719677589516307,-0.21378268354062574,-0.17726053497137864,-0.38434151536826466,-0.24493297094759703,0.09280599142581587,1,19,1,0,0,9,0
-0.22783631696052364,-0.15891612247058776,-0.17726053497137864,-0.38434151536826466,-0.21404974677855304,0.09271566427881912,1,31,6,1,0,9,0
-0.22783631696052364,-0.15891612247058776,0.014303803376178868,-0.38434151536826466,-0.1010623412820506,-0.01655104579789602,2,20,2,0,0,9,2
0.42565733507460063,0.4432778404932437,-0.17726053497137864,-0.38434151536826466,0.12491246971095425,0.09271566427881912,1,15,4,0,0,9,0
-0.4456675343055651,-0.2392086508657653,-0.17726053497137864,-0.38434151536826466,-0.259244708977154,0.027155638232790037,1,29,4,0,0,8,7
-0.21749369076098107,-0.14887955642119055,-0.17726053497137864,-0.38434151536826466,-0.20840037650372792,0.0924403121694258,1,18,0,0,0,9,0
-0.4456675343055651,0.4432778404932437,-0.17726053497137864,-0.38434151536826466,0.12491246971095425,-0.3443511760280415,1,9,5,1,0,8,7
-0.22783631696052364,-0.35964744345853156,-0.17726053497137864,-0.38434151536826466,-0.3270371522750555,0.20198237435553423,0,15,4,0,0,9,0
-0.4456675343055651,-0.35964744345853156,0.5114400803954593,-0.38434151536826466,0.07916838872164028,-0.3001134557863826,1,26,1,0,0,7,7
0.09682078157864174,0.14017354580144853,-0.17726053497137864,-0.38434151536826466,-0.045698512588764416,0.09276009940758365,1,26,1,0,0,9,0
-0.4456675343055651,-0.22248104078343664,-0.17726053497137864,-0.38434151536826466,-0.24982909185244548,0.01805007905973044,1,16,5,1,0,8,7
